
The table is organized as such:
| Policy Name |
| Starting Track |
| Next track | Tracks Moved |
| ... |
| Average Seek Length |
| Average Seek Time |
--------------------------------------------------------------------------------------
|  FIFO  |  LIFO  |  SSTF  |  SCAN  |    C-SCAN    |      N-STEP-SCAN      |  FSCAN  |
--------------------------------------------------------------------------------------
|     1  |     1  |     1  |     1  |         1    |                1      |      1  |
--------------------------------------------------------------------------------------
| 114| 87| 199|  2|   1|  0|   1|  0|     1 |     0|       109 |         92| 109|  92|
| 123|  9|   3|  4|   1|  0|   1|  0|     1 |     0|       114 |          5| 114|   5|
| 119|  4| 196|  7|   1|  0|   1|  0|     1 |     0|       114 |          0| 114|   0|
| 109| 10|  14| 18|   1|  0|   1|  0|     1 |     0|       119 |          5| 119|   5|
| 114|  5|  15|  1|   1|  0|   1|  0|     1 |     0|       123 |          4| 123|   4|
| 124| 10| 166| 49|   1|  0|   1|  0|     1 |     0|       123 |          0| 130|   7|
| 147| 23| 151| 15|   1|  0|   1|  0|     1 |     0|       124 |          1| 134|   4|
| 118| 29| 155|  4|   1|  0|   1|  0|     1 |     0|       139 |         15| 153|  19|
| 123|  5| 140| 15|   1|  0|   1|  0|     1 |     0|       147 |          8| 167|  14|
| 139| 16| 137|  3|   1|  0|   1|  0|     1 |     0|       118 |         29| 113|  54|
| 134|  5| 164| 27|   1|  0|   1|  0|     1 |     0|       130 |         12| 118|   5|
| 153| 19| 153| 11|   1|  0|   1|  0|     1 |     0|       134 |          4| 123|   5|
| 167| 14| 157|  4|   1|  0|   1|  0|     1 |     0|       153 |         19| 124|   1|
| 130| 37| 173| 16|   1|  0|   1|  0|     1 |     0|       167 |         14| 139|  15|
| 113| 17| 181|  8|   1|  0|   1|  0|     1 |     0|       113 |         54| 147|   8|
| 107|  6| 167| 14|   1|  0|   1|  0|     1 |     0|       109 |          4| 121|  26|
| 109|  2| 168|  1|   2|  1|   2|  1|     2 |     1|       107 |          2| 120|   1|
| 121| 12| 174|  6|   2|  0|   2|  0|     2 |     0|       117 |         10| 117|   3|
| 117|  4| 174|  0|   2|  0|   2|  0|     2 |     0|       120 |          3| 109|   8|
| 120|  3| 174|  0|   2|  0|   2|  0|     2 |     0|       121 |          1| 107|   2|
| 120|  0| 176|  2|   2|  0|   2|  0|     2 |     0|       120 |          1| 130|  23|
| 151| 31| 176|  0|   2|  0|   2|  0|     2 |     0|       123 |          3| 149|  19|
| 167| 16| 178|  2|   3|  1|   3|  1|     3 |     1|       151 |         28| 151|   2|
| 155| 12| 177|  1|   3|  0|   3|  0|     3 |     0|       155 |          4| 152|   1|
| 123| 32| 168|  9|   3|  0|   3|  0|     3 |     0|       167 |         12| 157|   5|
| 152| 29| 161|  7|   3|  0|   3|  0|     3 |     0|       157 |         10| 157|   0|
| 130| 22| 143| 18|   3|  0|   3|  0|     3 |     0|       152 |          5| 148|   9|
| 151| 21| 146|  3|   3|  0|   3|  0|     3 |     0|       151 |          1| 147|   1|
| 157|  6| 145|  1|   3|  0|   3|  0|     3 |     0|       149 |          2| 132|  15|
| 149|  8| 145|  0|   4|  1|   4|  1|     4 |     1|       130 |         19| 128|   4|
| 148|  1| 146|  1|   4|  0|   4|  0|     4 |     0|       132 |          2| 129|   1|
| 157|  9| 148|  2|   4|  0|   4|  0|     4 |     0|       147 |         15| 131|   2|
| 147| 10| 143|  5|   4|  0|   4|  0|     4 |     0|       148 |          1| 132|   1|
| 128| 19| 131| 12|   4|  0|   4|  0|     4 |     0|       157 |          9| 126|   6|
| 132|  4| 132|  1|   4|  0|   4|  0|     4 |     0|       128 |         29| 104|  22|
| 129|  3| 138|  6|   4|  0|   4|  0|     4 |     0|       129 |          1| 125|  21|
| 132|  3| 154| 16|   5|  1|   5|  1|     5 |     1|       131 |          2| 131|   6|
| 131|  1| 125| 29|   5|  0|   5|  0|     5 |     0|       132 |          1| 140|   9|
| 126|  5| 129|  4|   5|  0|   5|  0|     5 |     0|       126 |          6| 142|   2|
| 104| 22| 127|  2|   5|  0|   5|  0|     5 |     0|       104 |         22| 157|  15|
| 140| 36| 124|  3|   5|  0|   5|  0|     5 |     0|       125 |         21| 146|  11|
| 125| 15| 129|  5|   6|  1|   6|  1|     6 |     1|       131 |          6| 142|   4|
| 131|  6| 137|  8|   6|  0|   6|  0|     6 |     0|       140 |          9| 141|   1|
| 157| 26|  96| 41|   6|  0|   6|  0|     6 |     0|       142 |          2| 137|   4|
| 142| 15|  91|  5|   6|  0|   6|  0|     6 |     0|       157 |         15| 132|   5|
| 132| 10|  69| 22|   6|  0|   6|  0|     6 |     0|       146 |         11| 134|   2|
| 137|  5|  65|  4|   7|  1|   7|  1|     7 |     1|       142 |          4| 141|   7|
| 141|  4|  56|  9|   7|  0|   7|  0|     7 |     0|       141 |          1| 142|   1|
| 142|  1|  53|  3|   7|  0|   7|  0|     7 |     0|       137 |          4| 172|  30|
| 146|  4|  37| 16|   7|  0|   7|  0|     7 |     0|       132 |          5| 122|  50|
| 141|  5| 198| 39|   8|  1|   8|  1|     8 |     1|       134 |          2| 120|   2|
| 134|  7| 195|  3|   8|  0|   8|  0|     8 |     0|       141 |          7| 123|   3|
| 122| 12| 194|  1|   8|  0|   8|  0|     8 |     0|       142 |          1| 151|  28|
| 172| 50|   1|  7|   8|  0|   8|  0|     8 |     0|       172 |         30| 155|   4|
| 142| 30|  48| 47|   8|  0|   8|  0|     8 |     0|       122 |         50| 167|  12|
| 147|  5|  43|  5|   8|  0|   8|  0|     8 |     0|       138 |         16| 150|  17|
| 138|  9|  55| 12|   9|  1|   9|  1|     9 |     1|       138 |          0| 147|   3|
| 138|  0|  63|  8|  10|  1|  10|  1|    10 |     1|       147 |          9| 138|   9|
| 150| 12|  57|  6|  10|  0|  10|  0|    10 |     0|       150 |          3| 138|   0|
| 121| 29|  54|  3|  10|  0|  10|  0|    10 |     0|       121 |         29| 121|  17|
| 142| 21|  50|  4|  10|  0|  10|  0|    10 |     0|       126 |          5| 126|   5|
| 134|  8|  49|  1|  11|  1|  11|  1|    11 |     1|       133 |          7| 133|   7|
| 133|  1|  65| 16|  11|  0|  11|  0|    11 |     0|       134 |          1| 134|   1|
| 126|  7|  77| 12|  11|  0|  11|  0|    11 |     0|       142 |          8| 142|   8|
| 117|  9|  76|  1|  11|  0|  11|  0|    11 |     0|       117 |         25| 117|  25|
| 122|  5|  75|  1|  12|  1|  12|  1|    12 |     1|       121 |          4| 100|  17|
| 121|  1|  91| 16|  12|  0|  12|  0|    12 |     0|       122 |          1| 100|   0|
| 126|  5|  91|  0|  12|  0|  12|  0|    12 |     0|       126 |          4|  97|   3|
| 104| 22| 134| 43|  12|  0|  12|  0|    12 |     0|       104 |         22|  83|  14|
| 103|  1| 145| 11|  12|  0|  12|  0|    12 |     0|       103 |          1|  82|   1|
| 100|  3| 182| 37|  12|  0|  12|  0|    12 |     0|       100 |          3|  93|  11|
|  82| 18|   6| 24|  12|  0|  12|  0|    12 |     0|       100 |          0|  97|   4|
|  83|  1|   4|  2|  13|  1|  13|  1|    13 |     1|        97 |          3|  99|   2|
| 100| 17|   4|  0|  13|  0|  13|  0|    13 |     0|        83 |         14|  70|  29|
|  97|  3|   1|  3|  13|  0|  13|  0|    13 |     0|        82 |          1|  56|  14|
|  99|  2| 181| 20|  13|  0|  13|  0|    13 |     0|        93 |         11|  54|   2|
|  97|  2| 172|  9|  14|  1|  14|  1|    14 |     1|        97 |          4|  51|   3|
|  93|  4| 169|  3|  14|  0|  14|  0|    14 |     0|        99 |          2|  50|   1|
|  70| 23| 193| 24|  14|  0|  14|  0|    14 |     0|        70 |         29|  59|   9|
|  56| 14| 188|  5|  14|  0|  14|  0|    14 |     0|        56 |         14|  65|   6|
|  51|  5| 190|  2|  14|  0|  14|  0|    14 |     0|        54 |          2|  55|  10|
|  54|  3| 183|  7|  14|  0|  14|  0|    14 |     0|        51 |          3|  54|   1|
|  59|  5| 184|  1|  14|  0|  14|  0|    14 |     0|        50 |          1|  52|   2|
|  65|  6| 189|  5|  15|  1|  15|  1|    15 |     1|        59 |          9|  45|   7|
|  50| 15| 184|  5|  15|  0|  15|  0|    15 |     0|        65 |          6|  37|   8|
|  45|  5| 159| 25|  15|  0|  15|  0|    15 |     0|        55 |         10|  37|   0|
|  37|  8| 160|  1|  15|  0|  15|  0|    15 |     0|        54 |          1|  47|  10|
|  55| 18| 159|  1|  15|  0|  15|  0|    15 |     0|        52 |          2|  47|   0|
|  54|  1| 153|  6|  15|  0|  15|  0|    15 |     0|        45 |          7|  53|   6|
|  52|  2| 160|  7|  16|  1|  16|  1|    16 |     1|        37 |          8|  62|   9|
|  37| 15| 155|  5|  17|  1|  17|  1|    17 |     1|        37 |          0|  85|  23|
|  53| 16| 156|  1|  17|  0|  17|  0|    17 |     0|        47 |         10|  89|   4|
|  47|  6| 169| 13|  17|  0|  17|  0|    17 |     0|        47 |          0|  46|  43|
|  47|  0| 166|  3|  17|  0|  17|  0|    17 |     0|        53 |          6|  43|   3|
|  62| 15| 178| 12|  17|  0|  17|  0|    17 |     0|        62 |          9|  42|   1|
|  85| 23|  25| 47|  17|  0|  17|  0|    17 |     0|        85 |         23| 143|  99|
|  89|  4|  25|  0|  17|  0|  17|  0|    17 |     0|        89 |          4| 149|   6|
|  42| 47|  33|  8|  18|  1|  18|  1|    18 |     1|        46 |         43| 156|   7|
|  46|  4|  43| 10|  19|  1|  19|  1|    19 |     1|        43 |          3| 164|   8|
|  43|  3|  54| 11|  19|  0|  19|  0|    19 |     0|        42 |          1| 166|   2|
| 166| 77|  45|  9|  20|  1|  20|  1|    20 |     1|       143 |         99| 136|  30|
| 149| 17|  63| 18|  20|  0|  20|  0|    20 |     0|       149 |          6| 135|   1|
| 164| 15|  58|  5|  21|  1|  21|  1|    21 |     1|       156 |          7| 132|   3|
| 156|  8|  39| 19|  21|  0|  21|  0|    21 |     0|       164 |          8| 115|  17|
| 143| 13|  44|  5|  21|  0|  21|  0|    21 |     0|       166 |          2|  88|  27|
| 136|  7|  21| 23|  21|  0|  21|  0|    21 |     0|       136 |         30| 103|  15|
| 135|  1|  27|  6|  21|  0|  21|  0|    21 |     0|       135 |          1| 104|   1|
| 132|  3|  29|  2|  22|  1|  22|  1|    22 |     1|       132 |          3| 121|  17|
| 115| 17|  51| 22|  22|  0|  22|  0|    22 |     0|       115 |         17| 122|   1|
|  88| 27|  54|  3|  22|  0|  22|  0|    22 |     0|        88 |         27| 126|   4|
|  94|  6|  54|  0|  22|  0|  22|  0|    22 |     0|        90 |          2|  94|  32|
|  94|  0|  34| 20|  22|  0|  22|  0|    22 |     0|        94 |          4|  94|   0|
|  94|  0|  17| 17|  22|  0|  22|  0|    22 |     0|        94 |          0|  94|   0|
|  90|  4|  17|  0|  22|  0|  22|  0|    22 |     0|        94 |          0|  90|   4|
| 145| 55| 156| 61|  22|  0|  22|  0|    22 |     0|       145 |         51| 145|  55|
| 151|  6| 132| 24|  23|  1|  23|  1|    23 |     1|       147 |          2| 164|  19|
| 147|  4| 132|  0|  23|  0|  23|  0|    23 |     0|       151 |          4| 167|   3|
| 168| 21| 127|  5|  23|  0|  23|  0|    23 |     0|       168 |         17| 173|   6|
| 174|  6| 127|  0|  24|  1|  24|  1|    24 |     1|       174 |          6| 173|   0|
| 178|  4| 130|  3|  24|  0|  24|  0|    24 |     0|       178 |          4| 180|   7|
| 173|  5| 128|  2|  25|  1|  25|  1|    25 |     1|       173 |          5| 178|   2|
| 180|  7|  99| 29|  25|  0|  25|  0|    25 |     0|       173 |          0| 174|   4|
| 173|  7|  97|  2|  25|  0|  25|  0|    25 |     0|       167 |          6| 168|   6|
| 164|  9|  97|  0|  25|  0|  25|  0|    25 |     0|       164 |          3| 151|  17|
| 167|  3|  92|  5|  25|  0|  25|  0|    25 |     0|       180 |         16| 147|   4|
| 171|  4| 105| 13|  25|  0|  25|  0|    25 |     0|       172 |          8| 171|  24|
| 172|  1| 118| 13|  25|  0|  25|  0|    25 |     0|       171 |          1| 172|   1|
| 183| 11|  77| 41|  25|  0|  25|  0|    25 |     0|       183 |         12| 183|  11|
| 198| 15|  78|  1|  26|  1|  26|  1|    26 |     1|       191 |          8| 191|   8|
| 191|  7|  89| 11|  27|  1|  27|  1|    27 |     1|       198 |          7| 198|   7|
|   2| 11|  88|  1|  27|  0|  27|  0|    27 |     0|        81 |         83| 125|  73|
|   8|  6|  77| 11|  28|  1|  28|  1|    28 |     1|        14 |         67| 120|   5|
|  12|  4|  82|  5|  29|  1|  29|  1|    29 |     1|        12 |          2| 119|   1|
|  14|  2| 107| 25|  29|  0|  29|  0|    29 |     0|         8 |          4| 116|   3|
|  81| 67| 111|  4|  29|  0|  29|  0|    29 |     0|         2 |          6|  82|  34|
|  82|  1| 128| 17|  30|  1|  30|  1|    30 |     1|        82 |         80| 120|  38|
| 116| 34| 118| 10|  30|  0|  30|  0|    30 |     0|       116 |         34| 128|   8|
| 119|  3| 129| 11|  32|  2|  32|  2|    32 |     2|       119 |          3| 141|  13|
| 125|  6| 113| 16|  32|  0|  32|  0|    32 |     0|       120 |          1| 145|   4|
| 120|  5| 104|  9|  33|  1|  33|  1|    33 |     1|       125 |          5| 152|   7|
| 120|  0| 108|  4|  33|  0|  33|  0|    33 |     0|       120 |          5|  81|  71|
| 128|  8| 113|  5|  33|  0|  33|  0|    33 |     0|       128 |          8|  14|  67|
| 141| 13| 111|  2|  33|  0|  33|  0|    33 |     0|       141 |         13|  12|   2|
| 145|  4| 128| 17|  34|  1|  34|  1|    34 |     1|       145 |          4|   8|   4|
| 152|  7| 145| 17|  34|  0|  34|  0|    34 |     0|       152 |          7|   2|   6|
| 142| 10| 148|  3|  34|  0|  34|  0|    34 |     0|       142 |         10| 109|  93|
| 140|  2| 151|  3|  34|  0|  34|  0|    34 |     0|       140 |          2| 125|  16|
| 125| 15| 159|  8|  35|  1|  35|  1|    35 |     1|       128 |         12| 128|   3|
| 128|  3| 177| 18|  35|  0|  35|  0|    35 |     0|       125 |          3| 140|  12|
| 109| 19| 165| 12|  35|  0|  35|  0|    35 |     0|       109 |         16| 142|   2|
| 114|  5| 168|  3|  35|  0|  35|  0|    35 |     0|       114 |          5| 114|  28|
| 108|  6| 169|  1|  35|  0|  35|  0|    35 |     0|       108 |          6| 108|   6|
