
The table is organized as such:
| Policy Name |
| Starting Track |
| Next track | Tracks Moved |
| ... |
| Average Seek Length |
| Average Seek Time |
--------------------------------------------------------------------------------------
|  FIFO  |  LIFO  |  SSTF  |  SCAN  |    C-SCAN    |      N-STEP-SCAN      |  FSCAN  |
--------------------------------------------------------------------------------------
|   200  |   200  |   200  |   200  |       200    |              200      |    200  |
--------------------------------------------------------------------------------------
| 125| 75|  60| 60| 200|  0| 200|  0|   200 |     0|       185 |         15| 185|  15|
| 129|  4|  63|  3| 200|  0| 200|  0|   200 |     0|       177 |          8| 177|   8|
| 128|  1|  42| 21| 200|  0| 200|  0|   200 |     0|       129 |         48| 129|  48|
| 177| 49|  41|  1| 200|  0| 200|  0|   200 |     0|       128 |          1| 128|   1|
| 185|  8|  40|  1| 200|  0| 200|  0|   200 |     0|       125 |          3| 125|   3|
|  13| 28|  55| 15| 200|  0| 200|  0|   200 |     0|        41 |         84| 105|  20|
|  31| 18|  53|  2| 200|  0| 200|  0|   200 |     0|        41 |          0| 104|   1|
|  30|  1|  47|  6| 199|  1| 199|  1|   199 |     1|        31 |         10| 101|   3|
|  41| 11|  48|  1| 199|  0| 199|  0|   199 |     0|        30 |          1|  77|  24|
|  41|  0|  10| 38| 199|  0| 199|  0|   199 |     0|        13 |         17|  41|  36|
|  41|  0|   3|  7| 199|  0| 199|  0|   199 |     0|        41 |         28|  41|   0|
|  77| 36|   7|  4| 199|  0| 199|  0|   199 |     0|        77 |         36|  41|   0|
| 105| 28|   9|  2| 199|  0| 199|  0|   199 |     0|       101 |         24|  31|  10|
| 104|  1|  21| 12| 198|  1| 198|  1|   198 |     1|       104 |          3|  30|   1|
| 101|  3|  30|  9| 198|  0| 198|  0|   198 |     0|       105 |          1|  13|  17|
| 100|  1|  24|  6| 198|  0| 198|  0|   198 |     0|       100 |          5|  69|  56|
|  91|  9|  30|  6| 198|  0| 198|  0|   198 |     0|        91 |          9|  78|   9|
|  88|  3|  49| 19| 198|  0| 198|  0|   198 |     0|        88 |          3|  88|  10|
|  69| 19|  21| 28| 198|  0| 198|  0|   198 |     0|        78 |         10|  91|   3|
|  78|  9|  27|  6| 198|  0| 198|  0|   198 |     0|        69 |          9| 100|   9|
|  78|  0|  48| 21| 197|  1| 197|  1|   197 |     1|        73 |          4|  99|   1|
|  76|  2|  49|  1| 197|  0| 197|  0|   197 |     0|        76 |          3| 104|   5|
|  78|  2|  78| 29| 197|  0| 197|  0|   197 |     0|        78 |          2| 144|  40|
|  73|  5|  66| 12| 197|  0| 197|  0|   197 |     0|        78 |          0| 145|   1|
|  86| 13|  66|  0| 197|  0| 197|  0|   197 |     0|        86 |          8| 158|  13|
|  99| 13|  61|  5| 197|  0| 197|  0|   197 |     0|        99 |         13| 157|   1|
| 104|  5|  61|  0| 197|  0| 197|  0|   197 |     0|       104 |          5| 163|   6|
| 158| 54|  61|  0| 197|  0| 197|  0|   197 |     0|       144 |         40| 172|   9|
| 144| 14|  61|  0| 197|  0| 197|  0|   197 |     0|       145 |          1| 189|  17|
| 145|  1|  35| 26| 196|  1| 196|  1|   196 |     1|       158 |         13| 192|   3|
| 157| 12|  36|  1| 196|  0| 196|  0|   196 |     0|       157 |          1| 189|   3|
| 172| 15|  36|  0| 196|  0| 196|  0|   196 |     0|       163 |          6| 188|   1|
| 163|  9|  43|  7| 196|  0| 196|  0|   196 |     0|       172 |          9| 185|   3|
| 192| 29|  35|  8| 196|  0| 196|  0|   196 |     0|       189 |         17| 185|   0|
| 189|  3|  41|  6| 196|  0| 196|  0|   196 |     0|       192 |          3| 200|  15|
| 188|  1|  28| 13| 196|  0| 196|  0|   196 |     0|       189 |          3| 200|   0|
