
The table is organized as such:
| Policy Name |
| Starting Track |
| Next track | Tracks Moved |
| ... |
| Average Seek Length |
| Average Seek Time |
--------------------------------------------------------------------------------------
|  FIFO  |  LIFO  |  SSTF  |  SCAN  |    C-SCAN    |      N-STEP-SCAN      |  FSCAN  |
--------------------------------------------------------------------------------------
|   100  |   100  |   100  |   100  |       100    |              100      |    100  |
--------------------------------------------------------------------------------------
|  17| 83| 172| 72| 100|  0| 100|  0|   100 |     0|        40 |         60|  40|  60|
|  40| 23| 111| 61| 100|  0| 100|  0|   100 |     0|        39 |          1|  39|   1|
| 117| 77| 178| 67| 100|  0| 100|  0|   100 |     0|        17 |         22|  17|  22|
|  39| 78|  91| 87| 100|  0| 100|  0|   100 |     0|        11 |          6|  11|   6|
|  11| 28|  23| 68| 100|  0| 100|  0|   100 |     0|       117 |         94| 117|  94|
|  92| 81|  24|  1| 100|  0| 100|  0|   100 |     0|        92 |         25|  66|  51|
|  52| 40|  31|  7| 100|  0| 100|  0|   100 |     0|        69 |         23|  54|  12|
| 170| 82|  56| 25| 100|  0| 100|  0|   100 |     0|        52 |         17| 140|  86|
|  69| 99| 114| 58| 100|  0| 100|  0|   100 |     0|        23 |         29| 144|   4|
|  23| 46| 175| 61| 100|  0| 100|  0|   100 |     0|       170 |         53| 167|  23|
|  54| 31|  80| 95| 101|  1|  99|  1|    99 |     1|       167 |          3|  92|  75|
|  66| 12| 147| 67| 102|  1|  99|  0|    99 |     0|       144 |         23|  69|  23|
| 167| 99|  26| 79| 102|  0|  99|  0|    99 |     0|       140 |          4|  52|  17|
| 140| 27|  79| 53| 103|  1|  98|  1|    98 |     1|        66 |         74|  23|  29|
| 144|  4|  51| 28| 103|  0|  98|  0|    98 |     0|        54 |         12| 170|  53|
|  13| 69| 167| 84| 103|  0|  98|  0|    98 |     0|        13 |         41| 131|  39|
|  94| 81|  22| 55| 104|  1|  97|  1|    97 |     1|         9 |          4|  94|  37|
| 131| 37| 126| 96| 104|  0|  97|  0|    97 |     0|        94 |         85|  13|  81|
| 198| 67|  93| 33| 104|  0|  97|  0|    97 |     0|       131 |         37|   9|   4|
|   9| 11|  34| 59| 104|  0|  96|  1|    96 |     1|       198 |         67| 198|  11|
| 198| 11|  11| 23| 104|  0|  96|  0|    96 |     0|       198 |          0| 198|   0|
| 140| 58|  63| 52| 105|  1|  96|  0|    96 |     0|       140 |         58| 140|  58|
|   3| 63|  76| 13| 105|  0|  96|  0|    96 |     0|        95 |         45|  95|  45|
|  78| 75|  56| 20| 105|  0|  95|  1|    95 |     1|        78 |         17|  78|  17|
|  95| 17|  37| 19| 105|  0|  95|  0|    95 |     0|         3 |         75|   3|  75|
|  79| 16| 196| 41| 105|  0|  95|  0|    95 |     0|        68 |         65|   6|   3|
|  68| 11|  12| 16| 106|  1|  95|  0|    95 |     0|        73 |          5|  18|  12|
| 198| 70| 116| 96| 106|  0|  95|  0|    95 |     0|        79 |          6|  23|   5|
| 120| 78|  14| 98| 106|  0|  95|  0|    95 |     0|       120 |         41|  53|  30|
|  73| 47| 131| 83| 106|  0|  95|  0|    95 |     0|       198 |         78| 123|  70|
|   6| 67| 113| 18| 106|  0|  94|  1|    94 |     1|       123 |         75| 166|  43|
| 123| 83|  14| 99| 106|  0|  94|  0|    94 |     0|        53 |         70| 172|   6|
|  53| 70|  85| 71| 107|  1|  94|  0|    94 |     0|        23 |         30| 116|  56|
|  18| 35| 171| 86| 107|  0|  94|  0|    94 |     0|        18 |          5|  83|  33|
|  23|  5|   4| 33| 107|  0|  93|  1|    93 |     1|         6 |         12|  46|  37|
| 166| 57| 122| 82| 107|  0|  93|  0|    93 |     0|        46 |         40|  35|  11|
| 116| 50| 196| 74| 107|  0|  93|  0|    93 |     0|        83 |         37|  16|  19|
| 172| 56| 176| 20| 107|  0|  93|  0|    93 |     0|       116 |         33|  74|  58|
|  83| 89| 123| 53| 108|  1|  93|  0|    93 |     0|       166 |         50|  78|   4|
|  46| 37|  33| 90| 108|  0|  92|  1|    92 |     1|       172 |          6| 131|  53|
|  16| 30|  61| 28| 108|  0|  92|  0|    92 |     0|       131 |         41| 124|   7|
|  78| 62|  26| 35| 108|  0|  92|  0|    92 |     0|        78 |         53|  84|  40|
|  74|  4| 159| 67| 109|  1|  92|  0|    92 |     0|        74 |          4|  33|  51|
|  35| 39| 107| 52| 109|  0|  92|  0|    92 |     0|        35 |         39|  29|   4|
| 131| 96| 142| 35| 109|  0|  91|  1|    91 |     1|        16 |         19| 173|  56|
| 124|  7| 127| 15| 109|  0|  91|  0|    91 |     0|        29 |         13| 134|  39|
|  33| 91| 178| 51| 109|  0|  91|  0|    91 |     0|        33 |          4|  78|  56|
|  84| 51| 170|  8| 109|  0|  91|  0|    91 |     0|        84 |         51|  67|  11|
|  29| 55| 172|  2| 110|  1|  91|  0|    91 |     0|       124 |         40|  31|  36|
| 173| 56|   5| 33| 110|  0|  90|  1|    90 |     1|       173 |         49|   9|  22|
|  31| 58|  70| 65| 110|  0|  90|  0|    90 |     0|       134 |         39|   8|   1|
| 134| 97| 161| 91| 111|  1|  90|  0|    90 |     0|        78 |         56|  33|  25|
|  78| 56|  97| 64| 111|  0|  90|  0|    90 |     0|        67 |         11|  53|  20|
|  67| 11|  70| 27| 111|  0|  90|  0|    90 |     0|        31 |         36|  86|  33|
|   9| 58|  67|  3| 111|  0|  90|  0|    90 |     0|         9 |         22| 134|  48|
|   8|  1| 177| 90| 111|  0|  90|  0|    90 |     0|         8 |          1| 104|  30|
|  53| 45| 175|  2| 112|  1|  89|  1|    89 |     1|        33 |         25|  46|  58|
|  33| 20|  44| 69| 112|  0|  89|  0|    89 |     0|        53 |         20|  16|  30|
|  86| 53|  72| 28| 112|  0|  89|  0|    89 |     0|        86 |         33| 166|  50|
| 134| 48| 134| 62| 113|  1|  89|  0|    89 |     0|       134 |         48| 199|  33|
|  46| 88| 108| 26| 113|  0|  89|  0|    89 |     0|       104 |         30| 150|  49|
|  16| 30|  71| 37| 113|  0|  88|  1|    88 |     1|        46 |         58| 149|   1|
| 104| 88|  58| 13| 113|  0|  88|  0|    88 |     0|        16 |         30| 131|  18|
| 199| 95| 146| 88| 113|  0|  88|  0|    88 |     0|       166 |         50| 113|  18|
| 166| 33|  52| 94| 113|  0|  88|  0|    88 |     0|       199 |         33|  95|  18|
| 113| 53|  19| 33| 113|  0|  88|  0|    88 |     0|       150 |         49|  61|  34|
| 131| 18| 196| 23| 113|  0|  88|  0|    88 |     0|       149 |          1|  37|  24|
|  95| 36|  75| 79| 114|  1|  87|  1|    87 |     1|       131 |         18|  13|  24|
| 150| 55| 153| 78| 114|  0|  87|  0|    87 |     0|       113 |         18|  11|   2|
| 149|  1| 149|  4| 114|  0|  87|  0|    87 |     0|        95 |         18| 157|  54|
|  37| 88| 111| 38| 114|  0|  87|  0|    87 |     0|        61 |         34| 153|   4|
| 157| 80| 114|  3| 114|  0|  87|  0|    87 |     0|        37 |         24| 133|  20|
|  61| 96|  62| 52| 115|  1|  86|  1|    86 |     1|        13 |         24|  67|  66|
|  11| 50|  89| 27| 115|  0|  86|  0|    86 |     0|        11 |          2|  64|   3|
|  13|  2| 182| 93| 115|  0|  86|  0|    86 |     0|       157 |         54|  62|   2|
|  67| 54| 128| 54| 115|  0|  86|  0|    86 |     0|       153 |          4|  73|  11|
| 133| 66| 165| 37| 115|  0|  86|  0|    86 |     0|       133 |         20| 106|  33|
|  62| 71| 166|  1| 115|  0|  85|  1|    85 |     1|        67 |         66| 136|  30|
|  64|  2|  18| 52| 116|  1|  85|  0|    85 |     0|        64 |          3|  39|  97|
| 153| 89|  26|  8| 116|  0|  85|  0|    85 |     0|        62 |          2|  23|  16|
| 106| 47|  67| 41| 116|  0|  85|  0|    85 |     0|        73 |         11|  23|   0|
|  23| 83| 155| 88| 116|  0|  85|  0|    85 |     0|       106 |         33|  34|  11|
| 136| 87|  78| 77| 116|  0|  85|  0|    85 |     0|       136 |         30|  62|  28|
|  39| 97| 196| 82| 117|  1|  85|  0|    85 |     0|        39 |         97|  63|   1|
|  73| 34| 153| 43| 117|  0|  84|  1|    84 |     1|        23 |         16|  84|  21|
|  62| 11|  95| 58| 117|  0|  84|  0|    84 |     0|        23 |          0|  94|  10|
|  63|  1| 186| 91| 118|  1|  84|  0|    84 |     0|        34 |         11| 161|  67|
|  84| 21| 179|  7| 118|  0|  84|  0|    84 |     0|        62 |         28|  46|  85|
|  23| 61|  52| 73| 119|  1|  84|  0|    84 |     0|        63 |          1|  28|  18|
|  34| 11| 186| 66| 119|  0|  83|  1|    83 |     1|        84 |         21|  22|   6|
| 161| 73| 104| 82| 119|  0|  83|  0|    83 |     0|        94 |         10|  16|   6|
|  28| 67|  24| 80| 120|  1|  83|  0|    83 |     0|       161 |         67|  33|  17|
|  46| 18| 159| 65| 120|  0|  82|  1|    82 |     1|        46 |         85|  45|  12|
|  22| 24| 144| 15| 120|  0|  82|  0|    82 |     0|        28 |         18| 131|  86|
|  94| 72|  93| 51| 120|  0|  82|  0|    82 |     0|        22 |          6| 190|  59|
|  16| 78| 129| 36| 120|  0|  82|  0|    82 |     0|        16 |          6| 170|  20|
|  45| 29| 151| 22| 120|  0|  82|  0|    82 |     0|        33 |         17| 133|  37|
| 131| 86|  12| 61| 120|  0|  82|  0|    82 |     0|        45 |         12| 124|   9|
|  33| 98|  90| 78| 121|  1|  81|  1|    81 |     1|       131 |         86|  87|  37|
| 190| 43| 161| 71| 121|  0|  81|  0|    81 |     0|       190 |         59|  84|   3|
|  84| 94| 115| 46| 121|  0|  81|  0|    81 |     0|       170 |         20|  79|   5|
| 133| 49|  47| 68| 121|  0|  81|  0|    81 |     0|       133 |         37|  73|   6|
| 124|  9|  40|  7| 121|  0|  80|  1|    80 |     1|       124 |          9|  68|   5|
| 170| 46| 200| 40| 122|  1|  80|  0|    80 |     0|        87 |         37| 120|  52|
|  87| 83|  55| 55| 122|  0|  80|  0|    80 |     0|        84 |          3| 198|  78|
| 170| 83| 121| 66| 122|  0|  80|  0|    80 |     0|        96 |         12| 164|  34|
| 135| 35| 177| 56| 122|  0|  79|  1|    79 |     1|       135 |         39| 124|  40|
| 147| 12| 135| 42| 122|  0|  79|  0|    79 |     0|       147 |         12|  85|  39|
| 161| 14|   3| 68| 123|  1|  79|  0|    79 |     0|       161 |         14|  80|   5|
|  96| 65| 135| 68| 123|  0|  79|  0|    79 |     0|       170 |          9|  14|  66|
